ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0090734	site of DNA damage	42/6612	65/18678	1.50546823020147e-06	3.48685867511179e-05	2.55597322614851e-05	SAMHD1/SHLD1/PARP1/RNF168/CBX5/TP53BP1/RFWD3/SMC5/PRPF19/RAD51/XRCC5/RIF1/SMCHD1/WDR76/ARPC5/SLF2/SHLD2/RPA1/WRAP53/SMC6/ARPC2/SETMAR/SMARCAD1/RNF8/NBN/VCP/ADPRHL2/RPA2/UBQLN4/H2AFX/KDM4D/TIMELESS/SMARCAL1/ACTR2/PARP3/RAD18/PARP9/SLF1/POLK/RAD50/CBX3/ESCO2	42
CC	GO:0061695	transferase complex, transferring phosphorus-containing groups	95/6612	181/18678	1.71098032474934e-06	3.83901210365633e-05	2.81411237623246e-05	PRKAG2/PFKL/TAF4/TRRAP/MYO6/CRCP/CCNY/TERT/RB1/CCND1/TBC1D5/TAF3/SUPT3H/POLR2F/ERC1/INSR/POLR3B/RPRD2/POLD3/CCND3/IKBKB/RECQL5/CDK14/SORBS1/POLE/PRKAR1A/BECN1/PCNA/PRKAR2A/TAF2/POLA1/MAP3K5/PIK3R5/RPAP2/TAF6L/POLE2/RTF1/PIK3C3/RPRD1A/PIK3R4/POLR2B/POLR1C/CTR9/PKM/CDC73/TAF5L/POLR3C/CDK1/DNA2/BCCIP/GTF2H1/CDK4/POLG/GTF2A2/POLR3E/CDK12/POLR2A/KAT2A/POLR3H/POLR2H/PIK3R1/GTF2H4/MCM3/TAF11/GTF2H5/CDK13/IRS1/WDR61/RPRD1B/REV3L/TAF13/CHUK/IFIT5/POLR2G/CDK2/GTF2H3/GTF2A1/CCNE1/PAF1/POLE4/POLR2D/ERCC3/TADA3/PIK3CA/GTF2E1/POLR3G/CCNH/MAP3K7/CDK5/CCNE2/CHRAC1/PEX2/POLE3/CDK9/PFKFB1	95
CC	GO:0031301	integral component of organelle membrane	88/6612	166/18678	2.36906176791766e-06	5.15450408898448e-05	3.77840792331365e-05	PTPRN2/PTPRS/SUN1/SPG7/STEAP2/TPST1/RER1/CPT1A/CSGALNACT1/PEX10/RHOT2/APOO/SLC38A9/CHST12/TRABD2B/BNIP3/WFS1/CHCHD3/MICOS10/ATP13A2/PEX26/MCUB/COX18/TMEM70/SYP/LFNG/PISD/SLC25A17/MCUR1/ABCD1/DNAJC11/UBIAD1/UQCC3/FAR1/AFG3L2/PEX11G/SYNE4/SLC30A3/ABCB6/MFN1/SFXN1/FIS1/ENTPD4/MCU/MAN1C1/FAR2/OPRD1/PQLC2/MUL1/PPOX/POMGNT1/SLC8B1/B4GALNT1/L2HGDH/SLC27A2/PEX11A/SCO1/SGMS2/ETFDH/ATP8A1/LEMD2/AGK/ARMCX3/VAMP7/LBR/ACER3/MICOS13/ACER2/PINK1/ABCB10/TIMM17A/PEX11B/TIMM23/SYT9/B4GAT1/VAMP1/SYNJ2BP/EMC6/PEX12/COX11/COA3/TOMM40/TMEM177/COQ2/SLC25A4/PEX3/CASD1/PEX2	88
CC	GO:0070603	SWI/SNF superfamily-type complex	43/6612	68/18678	2.65819914728633e-06	5.61349114044583e-05	4.11485936112434e-05	SMARCA4/EP400/TRRAP/BICRAL/GATAD2A/SMARCC1/CHD5/SS18L1/RB1/ARID1B/BPTF/CHD3/SMARCA2/MBD3/DPF1/BAZ1A/DPF3/INO80E/RUVBL2/RBBP4/HDAC1/UCHL5/INO80/ACTL6A/HDAC2/RUVBL1/USF1/SMARCA5/RBBP7/CHD4/NFRKB/MTA2/SMARCC2/MCRS1/SMARCD1/SMARCE1/SS18/INO80C/ACTR5/SMARCB1/PHF10/ING3/CHRAC1	43
CC	GO:0098573	intrinsic component of mitochondrial membrane	41/6612	64/18678	2.78100862581652e-06	5.70504055238932e-05	4.18196785837071e-05	SPG7/CPT1A/RHOT2/APOO/MFN2/BNIP3/CHCHD3/MICOS10/MCUB/COX18/TMEM70/PISD/MCUR1/DNAJC11/UQCC3/AFG3L2/ABCB6/MFN1/SFXN1/FIS1/MCU/MUL1/PPOX/SLC8B1/L2HGDH/SCO1/ETFDH/AGK/ARMCX3/MICOS13/PINK1/ABCB10/TIMM17A/TIMM23/SYNJ2BP/COX11/COA3/TOMM40/TMEM177/COQ2/SLC25A4	41
CC	GO:0031300	intrinsic component of organelle membrane	97/6612	188/18678	3.57172579283035e-06	7.12360866458943e-05	5.2218213345473e-05	PTPRN2/PTPRS/SUN1/SPG7/STEAP2/TPST1/RER1/DNAJC5/CPT1A/CSGALNACT1/PEX10/RHOT2/APOO/SLC38A9/ABHD17A/CHST12/MFN2/TRABD2B/BNIP3/MREG/WFS1/CHCHD3/MICOS10/RAB35/ATP13A2/PEX26/MCUB/COX18/TMEM70/SYP/LFNG/PISD/SLC25A17/MCUR1/ABCD1/DNAJC11/UBIAD1/RAB4A/UQCC3/FAR1/AFG3L2/PEX11G/SYNE4/SLC30A3/ABCB6/CHST2/MFN1/SFXN1/FIS1/ENTPD4/MCU/MAN1C1/FAR2/OPRD1/PQLC2/MUL1/PPOX/POMGNT1/SLC8B1/B4GALNT1/L2HGDH/SLC27A2/PEX11A/SCO1/SGMS2/ETFDH/ATP8A1/LEMD2/AGK/ARMCX3/VAMP7/ZDHHC9/LBR/ACER3/MICOS13/ACER2/PINK1/ABCB10/TIMM17A/PEX11B/TIMM23/SYT9/B4GAT1/VAMP1/SYNJ2BP/EMC6/PEX12/COX11/COA3/RAB27B/TOMM40/TMEM177/COQ2/SLC25A4/PEX3/CASD1/PEX2	97
CC	GO:1904949	ATPase complex	54/6612	92/18678	4.21509419729326e-06	8.17956117204475e-05	5.99586656798472e-05	ABCA2/SMARCA4/EP400/TRRAP/BICRAL/GATAD2A/SMARCC1/CHD5/SS18L1/RB1/ARID1B/BPTF/CHD3/SMARCA2/MBD3/DPF1/BAZ1A/DPF3/INO80E/RUVBL2/RBBP4/RFC1/HDAC1/UCHL5/INO80/ABCB6/ACTL6A/HDAC2/ABCB8/RUVBL1/USF1/SMARCA5/VCP/RBBP7/CHD4/ATP1B1/NFRKB/MTA2/SMARCC2/MCRS1/SMARCD1/ATP12A/ABCD4/SMARCE1/ATAD5/SS18/INO80C/ACTR5/SMARCB1/ATP1B3/RFC4/PHF10/ING3/CHRAC1	54
CC	GO:0018995	host	43/6612	69/18678	4.64335152569039e-06	8.54852921909155e-05	6.26633134371173e-05	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/PI4KA/NUP210/NUP58/POM121C/NUP93/NUP107/NUP43/KPNA1/AAAS/XPO1/NDC1/NMT2/NUP37/KPNA3/NUP85/NUP205/NUP133/TPR/SCO1/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/NUP214/RAB29/RAN/UBB/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	43
CC	GO:0043657	host cell	43/6612	69/18678	4.64335152569039e-06	8.54852921909155e-05	6.26633134371173e-05	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/PI4KA/NUP210/NUP58/POM121C/NUP93/NUP107/NUP43/KPNA1/AAAS/XPO1/NDC1/NMT2/NUP37/KPNA3/NUP85/NUP205/NUP133/TPR/SCO1/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/NUP214/RAB29/RAN/UBB/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	43
CC	GO:0032592	integral component of mitochondrial membrane	40/6612	63/18678	5.09541839900942e-06	9.14627602622191e-05	6.70449789343345e-05	SPG7/CPT1A/RHOT2/APOO/BNIP3/CHCHD3/MICOS10/MCUB/COX18/TMEM70/PISD/MCUR1/DNAJC11/UQCC3/AFG3L2/ABCB6/MFN1/SFXN1/FIS1/MCU/MUL1/PPOX/SLC8B1/L2HGDH/SCO1/ETFDH/AGK/ARMCX3/MICOS13/PINK1/ABCB10/TIMM17A/TIMM23/SYNJ2BP/COX11/COA3/TOMM40/TMEM177/COQ2/SLC25A4	40
CC	GO:0000790	nuclear chromatin	146/6612	309/18678	1.04311529683084e-05	0.000182672386127937	0.000133904402674048	NACC2/TAF4/SMARCA4/EP400/NCOR1/TRRAP/BICRAL/GATAD2A/SMARCC1/CHD5/NFATC2/GATA3/UHRF1/SS18L1/RB1/ARID1B/BPTF/APTX/RBMX/CHD3/NCOA1/RUNX2/NASP/MAX/SMAD3/MSH6/SMARCA2/AR/DNMT3A/MBD3/DPF1/DHX9/BAZ1A/DPF3/TIPIN/SLX4/INO80E/TCF4/RUVBL2/PLCB1/CHAF1B/EHMT2/HIRA/RBBP4/MUC1/NCAPD3/CBX5/NUFIP1/SUZ12/HAT1/TNKS1BP1/TCF7L2/RARG/HDAC1/STAT6/UCHL5/DFFB/RNF2/EED/CPSF6/INO80/RAD51/XRCC1/RIF1/TTC21B/ACTL6A/HDAC2/HIST1H4H/CCAR2/MYC/ASH2L/RUVBL1/TRIM24/LDB1/TRPS1/DFFA/USF1/H3F3A/SPI1/HIST4H4/SUDS3/POU4F1/E2F4/KAT2A/MBD2/CHAF1A/STAT1/E2F1/GABPA/H2AFZ/SMARCA5/CENPC/TCF7/ASF1A/TCP1/HIST1H3E/BEND3/RBBP7/MEN1/CHD4/CBX7/FOXC1/KLF1/KDM1A/TARDBP/TRNP1/H2AFY2/NFRKB/MTA2/DDX11/SMARCC2/MCRS1/TIMELESS/RAD51AP1/SMARCD1/MPHOSPH8/IPO4/SMARCE1/EME1/SS18/INO80C/TRIM28/ASF1B/COPS9/ACTR5/NRIP1/SMARCB1/CTNNB1/EOMES/POLR3G/H2AFY/HIST1H3H/HIST1H4J/HIST1H3A/HIST1H4I/HIST1H1E/HIST1H4E/RING1/PHF10/CITED2/EZH2/CBX3/ING3/CHRAC1/ESCO2/HNRNPK	146
CC	GO:0042555	MCM complex	11/6612	11/18678	1.08815766832455e-05	0.000186023144251673	0.000136360610065733	TONSL/MCMBP/MCM9/MCM8/MCM5/MCM6/MCM3/MMS22L/MCM4/MCM2/MCM7	11
CC	GO:0072686	mitotic spindle	55/6612	97/18678	1.43565361226794e-05	0.000239720765955438	0.000175722596360825	MAD1L1/TBL1XR1/STAG1/NCOR1/TACC3/CTTN/DYNLL1/NUP62/MAPK1/CLTC/YEATS2/DIAPH1/EML1/CLASP2/RANGAP1/KNSTRN/KIF11/CEP295/RMDN2/TBCK/AAAS/ASPM/KIF20B/ECT2/TBL1X/CAPG/PKP4/KLHL22/HNRNPU/TPR/CDK1/SMC3/BCCIP/KAT2A/FAM161A/MAPRE1/RAE1/IQCB1/CENPE/ATAT1/MAK/MAP11/SPOUT1/NIN/MAPKBP1/CDC7/CCSAP/KATNBL1/SPAG5/TADA3/PKD2/MAD2L1/MAP9/HDAC3/SMC1A	55
CC	GO:0035861	site of double-strand break	33/6612	51/18678	1.90175140391008e-05	0.000310331251819871	0.000227482225348095	SAMHD1/SHLD1/PARP1/RNF168/TP53BP1/RFWD3/SMC5/PRPF19/RAD51/RIF1/SMCHD1/ARPC5/SLF2/SHLD2/WRAP53/SMC6/ARPC2/SETMAR/SMARCAD1/RNF8/NBN/VCP/RPA2/H2AFX/KDM4D/TIMELESS/SMARCAL1/ACTR2/PARP3/RAD18/SLF1/RAD50/ESCO2	33
CC	GO:0005779	integral component of peroxisomal membrane	14/6612	16/18678	2.59435099924004e-05	0.00040494435162051	0.000296836498768883	PEX10/PEX26/SLC25A17/ABCD1/FAR1/PEX11G/FIS1/FAR2/SLC27A2/PEX11A/PEX11B/PEX12/PEX3/PEX2	14
CC	GO:0031231	intrinsic component of peroxisomal membrane	14/6612	16/18678	2.59435099924004e-05	0.00040494435162051	0.000296836498768883	PEX10/PEX26/SLC25A17/ABCD1/FAR1/PEX11G/FIS1/FAR2/SLC27A2/PEX11A/PEX11B/PEX12/PEX3/PEX2	14
CC	GO:1905369	endopeptidase complex	38/6612	62/18678	2.84070225848072e-05	0.000433962600338118	0.000318107755708927	PSME4/ECPAS/UBR1/PSMA1/UBE3C/PSMA6/WFS1/USP14/PSMC2/UCHL5/PSMA5/IDE/PSMA3/UBE3A/PSMD12/PSME3/PSMD4/PAAF1/PSMD11/PSMD14/PSMD1/PSMD5/VCP/PSMB2/PSMB7/UBQLN4/PSMC3/PSMC6/PSMA4/PSMC5/PSMD3/PSMC4/HTRA2/PSMA7/PSMD6/PSMD2/PSMB8/PSMB1	38
CC	GO:0000792	heterochromatin	44/6612	75/18678	3.24472705284686e-05	0.000485357088321677	0.000355781475092858	CHD5/DNMT1/UHRF1/DNMT3A/MBD3/HELLS/RRP1B/BAZ1B/LRWD1/NCAPD3/CBX5/SUZ12/TNKS1BP1/HDAC1/RNF2/EED/INCENP/SALL4/WDR76/MBD2/ORC2/CBX6/TASOR/H2AFZ/CENPC/SMARCAD1/TCP1/BEND3/SUV39H1/FOXC1/KDM4D/MPHOSPH8/EME1/TRIM28/MORC2/TOP2B/H2AFY/HIST1H1E/RING1/CBX3/ESCO2/RNF20/UBA1/UBE2A	44
CC	GO:0030496	midbody	86/6612	171/18678	4.27748948638549e-05	0.00062678315331118	0.000459451072651503	PIK3CB/DNM2/MICAL3/VPS37B/RAB11FIP3/TEX14/TTC28/BIRC6/TACC1/NUP62/SEPTIN2/NTNG2/TRIOBP/LZTS2/APC2/MYH10/CENPF/CRMP1/KIF13A/PRC1/EXOC3/EXOC2/GNAI1/EXOC6/PKN2/SCCPDH/RDX/ERH/MTCL1/ANKRD54/TBCK/TTC19/KEAP1/CHMP4B/KIF3B/ASPM/KIF20B/INCENP/PIK3C3/SPAST/ECT2/CEP44/C6orf89/ENTR1/SLC2A1/CAPG/PKP4/KIF14/GNAI3/HNRNPU/CDK1/ANXA11/RAP2A/EXOC5/LYRM1/RAB8A/CENPE/CENPC/MAK/RNF8/ALKBH4/MAP11/SEPTIN7/KLHL9/SEPTIN6/USP8/URB2/CEP55/CEP126/HSP90B1/DDX11/RAN/CHAMP1/SPART/CHMP4A/ARL2BP/SPAG5/BIRC5/VPS4B/PDXP/EXOC1/LAP3/CCDC69/DTNBP1/CNTRL/KIF4A	86
CC	GO:0000502	proteasome complex	37/6612	61/18678	4.99033324325076e-05	0.00071661185373081	0.000525298236131659	PSME4/ECPAS/UBR1/PSMA1/UBE3C/PSMA6/WFS1/USP14/PSMC2/UCHL5/PSMA5/IDE/PSMA3/UBE3A/PSMD12/PSME3/PSMD4/PAAF1/PSMD11/PSMD14/PSMD1/PSMD5/VCP/PSMB2/PSMB7/UBQLN4/PSMC3/PSMC6/PSMA4/PSMC5/PSMD3/PSMC4/PSMA7/PSMD6/PSMD2/PSMB8/PSMB1	37
CC	GO:0097546	ciliary base	21/6612	29/18678	5.37697474900377e-05	0.000756993699957786	0.00055489935490235	PRKAR1B/PRKACB/NPHP4/WDR60/GLI2/ARMC4/NEK8/MOK/PRKAR1A/PRKAR2A/GLI3/GLI1/ICK/TRAF3IP1/RAB8A/IFT122/FAM92A/TCTEX1D2/CEP126/IFT20/C8orf37	21
CC	GO:0030894	replisome	16/6612	20/18678	5.80622441436541e-05	0.000801705601829685	0.000587674535866944	TONSL/POLD3/PCNA/CDC5L/POLA1/PRPF19/ERCC5/DONSON/RPA1/MCM3/PURA/RPA2/BCAS2/SMARCAL1/PURB/XPA	16
CC	GO:0031304	intrinsic component of mitochondrial inner membrane	25/6612	37/18678	6.76153300670059e-05	0.000899033462742783	0.000659018811569259	SPG7/APOO/CHCHD3/MICOS10/MCUB/COX18/PISD/MCUR1/DNAJC11/UQCC3/AFG3L2/SFXN1/MCU/PPOX/L2HGDH/SCO1/ETFDH/AGK/MICOS13/TIMM17A/TIMM23/COX11/COA3/TMEM177/COQ2	25
CC	GO:0031305	integral component of mitochondrial inner membrane	25/6612	37/18678	6.76153300670059e-05	0.000899033462742783	0.000659018811569259	SPG7/APOO/CHCHD3/MICOS10/MCUB/COX18/PISD/MCUR1/DNAJC11/UQCC3/AFG3L2/SFXN1/MCU/PPOX/L2HGDH/SCO1/ETFDH/AGK/MICOS13/TIMM17A/TIMM23/COX11/COA3/TMEM177/COQ2	25
CC	GO:0005905	clathrin-coated pit	39/6612	66/18678	7.19340818626224e-05	0.000939066741406598	0.000688364419738013	AP2A2/DNM2/MYO6/ITSN1/EPS15L1/HIP1/CTTN/TBC1D5/AAK1/CLTC/AP1S3/PICALM/TFRC/LRP3/HSPD1/EPN3/RAB35/CEMIP/CLTCL1/SH3BP4/EPS15/SORT1/INPP5F/NECAP1/AMN/FCHO1/FCHO2/REPS1/ARRB1/SPHK1/DAB2/KIAA1107/DNM1L/ATAT1/AP2M1/CLTB/LRP12/AP1S2/OCRL	39
CC	GO:0000922	spindle pole	77/6612	152/18678	7.70577116638145e-05	0.000987989945975336	0.000724226613381715	MAD1L1/STAG1/FRY/TUBGCP2/TTC28/WDR60/TACC3/BIRC6/NUP62/WDR62/TUBGCP6/CENPF/CSPP1/NEK6/EML1/TUBGCP3/PRC1/FBF1/CEP95/TBCCD1/KNSTRN/KIF11/MTCL1/CCDC155/RMDN2/RMDN1/PLEKHG6/CKAP5/AAAS/ASPM/CEP104/KIF20B/WDR73/CDC6/CEP44/UBXN2B/RMDN3/PKP4/KLHL22/NEK7/HNRNPU/SMC3/BCCIP/KNTC1/POC1B/CKAP2/TUBGCP5/TUBGCP4/DNAAF1/KATNAL2/CALM2/ALMS1/FAM161A/RAE1/DYNC1LI1/TOPBP1/SPOUT1/NEDD9/NIN/MAPKBP1/TCTEX1D2/ZW10/DDX11/KATNAL1/CALM1/KATNBL1/SPAG5/TUBG1/VPS4B/HAUS1/SGO1/CTNNB1/CEP19/MAD2L1/SPDL1/BRCC3/SMC1A	77
CC	GO:0031252	cell leading edge	172/6612	384/18678	7.87355257264551e-05	0.000991791359150785	0.00072701316460254	PIP5K1C/SPATA13/CLIP1/SCRIB/DNM2/CNTNAP2/WWC1/MYO6/MYO1C/HIP1R/UNC5A/CDC42BPG/KCNC3/ABCA7/ARHGEF4/ITSN1/LIMA1/TIAM1/GPER1/ARHGAP45/DGKZ/DST/MACF1/PDE4A/PRKCI/TIAM2/PLEKHG5/PLXND1/ABLIM1/CTTN/ADGRV1/ABL1/PTPRM/LCP1/SYNE2/KSR1/AAK1/LIMK1/SLC1A2/CSPG4/ADORA2A/IQGAP2/APC2/MYH10/INSR/PSD/ACTN1/DIAPH1/PHACTR4/THEM4/EPS8/WASF3/NF2/CLASP2/DAG1/ARHGEF26/RUFY3/NHS/SLC39A14/INPP5E/KITLG/CARMIL2/EPB41L3/SORBS2/FSCN1/DOCK8/PKN2/WLS/S100A11/SHTN1/RDX/CORO1C/STX2/FAT1/PDE9A/PTK6/COBL/DPP4/CARMIL1/CDC42BPA/SCYL3/SLK/ITGB1/TIRAP/SNX1/ARPIN/SH3YL1/SPTBN1/PSD4/PARVB/FAM107A/APPL1/RASA1/DUSP22/PPP1R9A/SH2B2/MTMR9/HDAC6/ATP7A/EPS8L2/KANK1/LDB1/VIL1/CAPG/APPL2/DUOX1/CORO1A/SH3RF1/DPYSL3/SNX9/PODXL/OPRD1/ARPC5/PLEKHA1/PARVA/ATP2B1/C2CD5/SPRY2/TRPM7/STX4/TRPV1/NME1/MPP2/SLC39A6/KPTN/ARPC2/FAP/ANTXR1/FERMT1/KLHL2/PTPN13/CD2AP/DBNL/CDKL5/VAMP7/MYLK/NEDD9/APC/PLEKHO1/TESC/AJUBA/ITGAV/ITGB1BP1/SSX2IP/IFIT5/RAPGEF3/MTMR6/FLOT2/TUBG1/CXCR4/ALS2/ACTR2/CCDC88A/RAB22A/PLCG1/PDXP/PIK3CA/CTNNB1/PKD2/DYNLT1/WASF1/SGCE/CDK5/ATP6V1B2/BSPRY/TLN1/FGD3/ABITRAM/DDX58/ARHGEF6/FGD1/MTM1	172
CC	GO:0044215	other organism	43/6612	75/18678	8.43459315858524e-05	0.00100933964797737	0.000739876592858355	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/PI4KA/NUP210/NUP58/POM121C/NUP93/NUP107/NUP43/KPNA1/AAAS/XPO1/NDC1/NMT2/NUP37/KPNA3/NUP85/NUP205/NUP133/TPR/SCO1/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/NUP214/RAB29/RAN/UBB/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	43
CC	GO:0044216	other organism cell	43/6612	75/18678	8.43459315858524e-05	0.00100933964797737	0.000739876592858355	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/PI4KA/NUP210/NUP58/POM121C/NUP93/NUP107/NUP43/KPNA1/AAAS/XPO1/NDC1/NMT2/NUP37/KPNA3/NUP85/NUP205/NUP133/TPR/SCO1/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/NUP214/RAB29/RAN/UBB/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	43
CC	GO:0044217	other organism part	43/6612	75/18678	8.43459315858524e-05	0.00100933964797737	0.000739876592858355	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/PI4KA/NUP210/NUP58/POM121C/NUP93/NUP107/NUP43/KPNA1/AAAS/XPO1/NDC1/NMT2/NUP37/KPNA3/NUP85/NUP205/NUP133/TPR/SCO1/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/NUP214/RAB29/RAN/UBB/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	43
CC	GO:0010008	endosome membrane	203/6612	464/18678	0.000103540522899351	0.00121872287609399	0.000893360853316225	PIP5K1C/AP3D1/AP2A2/ABCA2/SPPL2B/ATP9A/STEAP2/TPCN2/VPS37B/SLC30A4/HGS/ABCA7/TMEM184A/MVB12B/HSD17B6/LDLRAD4/PMEPA1/VAC14/PLEKHB2/TBC1D5/OSBPL9/ANKFY1/TMEM175/SBF2/CLTC/TPCN1/WDR81/INSR/SLC38A9/PSD/RAB27A/CHMP6/ABHD17A/TFRC/SNX25/EGFR/ZFYVE9/MCOLN1/KIF13A/EPHA8/PDIA3/MREG/ABHD6/IRAK1/INPP5B/CPTP/RAB35/RAB31/CHMP3/RNF13/WLS/ATP13A2/CORO1C/EHD4/BECN1/CD320/CLCN3/RIPK1/GPNMB/BOK/VPS53/KIAA1324/SLC11A2/CHMP4B/RAB4A/EPS15/SORT1/IKBKE/SNX27/INPP5F/SLC29A3/TMEM9B/SLC48A1/VPS29/TBK1/TM9SF2/AMN/GNPNAT1/SPPL2A/SNX1/VPS33B/LLGL1/ATP6V0A1/SNF8/PLIN3/MARCH2/SPAST/SLC30A3/MYO1B/ABCB6/CMTM6/APPL1/TMEM165/ANTXR2/ZFYVE16/SNX14/TAB1/ARC/NDRG1/BACE1/APPL2/SCAMP5/ACAP1/SPHK1/STEAP3/SNX4/MARCH3/KIAA0319/SNX10/VPS45/VPS26A/CYB561A3/SNX19/ARHGAP32/ARHGAP1/PMEL/IRAK4/LRP6/RAP2A/AP5M1/SNX6/SH3GL3/STOML1/RAB8A/CLIP3/ANTXR1/SNX21/LZTR1/MARCH1/ANXA6/HLA-F/VPS52/STARD3NL/SNX13/STEAP1/CLCN4/SLC9A6/VAMP7/ATP6V0D1/PLA2G4B/HPS6/RAB15/PIKFYVE/AP5S1/DTX3L/MCOLN2/NCSTN/YIPF1/LEPROT/ATP6V0B/MARCH8/WASHC2C/ZFYVE27/RAB11FIP2/WASHC2A/ATP6V0A2/EEA1/VPS33A/VPS36/NDFIP2/GPR135/CHMP4A/AP1G2/GGA2/VPS35/UBB/GGA3/PLEKHM1/ABCA5/VPS4B/RMC1/RAB27B/EHD3/ATG9A/GRB14/KIF16B/RAB22A/DNAJC13/MYD88/GOLIM4/CHMP2B/RAP2B/AP2M1/SLC9B2/SCAMP1/STX7/MAP3K7/DTNBP1/FIG4/TMEM106B/NAPEPLD/STEAP4/ATP6V0E2/ZDHHC2/SNX16/CHMP7/RABEPK/TYRP1/UBA1/MMGT1/OCRL/WDR44/CLCN5	203
CC	GO:0000803	sex chromosome	21/6612	30/18678	0.000119356443060123	0.00138222461479304	0.00101321258964451	SMARCC1/DNMT3A/SUZ12/SMC5/RNF2/PCGF5/EED/SMCHD1/HNRNPU/H3F3A/SMC6/LRIF1/H2AFY2/H2AFX/BIRC2/CDK2/PLK4/H2AFY/RING1/ESCO2/UBE2A	21
CC	GO:0098798	mitochondrial protein complex	110/6612	233/18678	0.00012603199302351	0.00143636461890286	0.00105289885566842	SPG7/MCCC1/PRORP/PARK7/MCCC2/NDUFA11/APOO/NDUFS1/MRPS27/MRPL33/TIMM9/NDUFV2/CHCHD3/MICOS10/BCKDK/MRPL20/ATP5F1B/MRPS12/PNPT1/ATP5PF/MCUB/ATP5F1A/DNAJC11/MRPS21/SDHB/SUPV3L1/MTG1/UQCC3/AFG3L2/MPV17L2/MRPL4/NDUFA10/MTG2/MFN1/BCKDHB/MCU/MRPL45/NDUFS2/MRPL11/MRPL14/ATP5PB/MRPS16/ATP5F1C/PPIF/DNA2/FOXRED1/MRPL21/MRPL16/DLAT/MRPL42/MRPL57/MRPS11/NDUFAF1/POLG/MRPL28/NDUFB3/MRPS26/NDUFV3/TOMM70/MRPL36/MRPS36/VDAC1/MALSU1/AGK/MRPS17/MRPL13/MRPL15/DMAC1/NDUFB6/TOMM5/MICU2/MRPL27/MICOS13/MRPL47/MRPS2/MRPL24/PINK1/TIMM17A/TIMM23/CHCHD1/MRPL17/TIMM10/TIMM8B/MRPL51/MRPL46/NDUFB10/TIMM22/MRPS7/ATP5MC1/TIMM50/TOMM40/BCS1L/MRPL30/MRPL19/MRPL35/MTX2/PDK1/MRPL39/MRPS6/SAMM50/MRPL40/MRPL3/TRMT10C/MRPL18/MRPL32/NDUFA5/MRPS28/NDUFA8/MRPL50/HSD17B10	110
CC	GO:0034399	nuclear periphery	65/6612	126/18678	0.000136623868938436	0.00153274902965308	0.00112355155377003	RGS12/MAEA/STAG1/ATF7/TELO2/NUP153/LMNB1/DGKQ/LMNB2/KRT8/UHRF1/HNRNPM/CENPF/CASK/DNMT3A/SATB2/PSMA6/RUVBL2/DAG1/NUP93/SORBS1/NUP107/NUFIP1/PSPC1/MAP2/HAT1/PCNA/PAXIP1/HNRNPA2B1/NONO/POLA1/PRKCD/GFI1/CXXC1/NUP205/RUVBL1/OGG1/CHMP1A/HNRNPU/SFPQ/TPR/SMC3/BLM/NARF/FIGN/SMARCAD1/DDX39B/MYB/GHRHR/ARFGEF1/SUV39H1/MEN1/ERCC8/LRIF1/KIN/CFL2/GMCL1/CAD/NUP35/PRPF40A/MORC2/KIF4B/SRPK1/SMC1A/KIF4A	65
CC	GO:1905368	peptidase complex	41/6612	72/18678	0.000150379636148519	0.00166111659622518	0.00121764887569651	SPG7/PSME4/ECPAS/UBR1/PSMA1/UBE3C/PSMA6/WFS1/USP14/PSMC2/UCHL5/PSMA5/IDE/TAF6L/PSMA3/UBE3A/PSMD12/PSME3/AFG3L2/PSMD4/PAAF1/PSMD11/PSMD14/PSMD1/PSMD5/VCP/PSMB2/PSMB7/UBQLN4/PSMC3/PSMC6/PSMA4/PSMC5/PSMD3/PSMC4/HTRA2/PSMA7/PSMD6/PSMD2/PSMB8/PSMB1	41
