ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0097431	mitotic spindle pole	19/6397	26/18678	6.03271833122838e-05	0.000760969207044421	0.000563722156159106	MAD1L1/STAG1/CDK5RAP2/STAG2/EML1/FAM83D/ASPM/KIF20B/SMC3/BCCIP/FAM161A/RAE1/KATNA1/MAPKBP1/GPSM2/KATNBL1/SPAG5/AURKA/SMC1A	19
CC	GO:1905368	peptidase complex	41/6397	72/18678	6.48425678389833e-05	0.000783402494949252	0.000580340622859705	SPG7/PSME4/TXNL1/PSMA1/UBE3C/ADRM1/PSMA6/WFS1/PSMD13/USP14/PSMC2/PSMA5/UCHL5/IDE/TAF6L/PSMA3/UBE3A/PSMD12/PSME3/AFG3L2/PSMD1/PSMD14/SPCS1/PSMB9/ZFAND2A/PSMD5/VCP/PSMB7/PSMC3/PSMC6/PSMB5/PSMA4/PSMD3/ATXN7L3/HTRA2/PSMA7/PSMD2/PSMD6/PSMB8/PSMB1/ENY2	41
CC	GO:1902555	endoribonuclease complex	20/6397	28/18678	6.53743389387415e-05	0.000783402494949252	0.000580340622859705	AGO2/PRORP/DHX9/TSEN34/RPP14/RPP30/CLP1/DICER1/RPP25/POP4/DGCR8/DROSHA/POP1/AGO4/POP5/TARBP2/PRKRA/TRMT10C/RPP40/POP7	20
CC	GO:1905348	endonuclease complex	20/6397	28/18678	6.53743389387415e-05	0.000783402494949252	0.000580340622859705	AGO2/PRORP/DHX9/TSEN34/RPP14/RPP30/CLP1/DICER1/RPP25/POP4/DGCR8/DROSHA/POP1/AGO4/POP5/TARBP2/PRKRA/TRMT10C/RPP40/POP7	20
CC	GO:0032838	plasma membrane bounded cell projection cytoplasm	87/6397	181/18678	8.02524172402784e-05	0.00094592603271738	0.00070073724113168	AP3D1/SEPTIN9/CFAP74/SPG7/ATG7/DLG2/IFT140/HIP1R/DNAH8/DNAL1/DST/AP3S2/SEPTIN2/MAPK1/CENPF/ARMC4/DNAH3/KCNAB1/ATG5/EFHC1/DLG4/RPGRIP1/TERF2/RPGRIP1L/GAS8/SPAG16/RANGAP1/TRIM46/INPP5E/WLS/KIF19/MAP2/PRKAR2A/ARL13B/NEK4/GRIK2/WDR34/ARFGEF2/DNALI1/KIF1B/BLOC1S2/PIK3C3/SPAST/PIK3R4/ARL8B/DNAI1/TRAF3IP1/SPATA7/BLOC1S3/HNRNPU/SFPQ/AP3M1/ZC3H14/BLOC1S6/CCDC103/DRC3/HAP1/TRAK2/MAK/SEPTIN7/NEFL/CDKL5/DNAH5/RAB21/TCTEX1D2/PURA/AK8/CCSAP/UHMK1/SNAPIN/CFAP43/ABHD13/MAP1A/MNS1/DNAH17/MAP2K4/FLOT2/RAB27B/SPEF1/SOD1/MAATS1/BLOC1S4/AP3S1/WASF1/DTNBP1/KIF4A/FMR1	87
CC	GO:0000428	DNA-directed RNA polymerase complex	46/6397	84/18678	8.87175887893624e-05	0.00101250708475479	0.000750060149163198	TRRAP/MYO6/TAF3/SUPT3H/POLR3B/RPRD2/RECQL5/GTF2F1/POLA1/TBPL1/RPAP2/TAF6L/RTF1/RPRD1A/POLR2B/POLR1C/CTR9/TAF5L/POLR3C/CDC73/GTF2H1/MNAT1/GTF2A2/POLR3E/POLR2A/KAT2A/POLR3H/POLR2H/TAF7/GTF2H4/TAF11/MCM3/GTF2H5/WDR61/RPRD1B/TAF13/GTF2H3/GTF2A1/PAF1/ERCC3/POLR2D/GTF2E1/CCNH/POLR3G/TBP/PEX2	46
CC	GO:0055029	nuclear DNA-directed RNA polymerase complex	46/6397	84/18678	8.87175887893624e-05	0.00101250708475479	0.000750060149163198	TRRAP/MYO6/TAF3/SUPT3H/POLR3B/RPRD2/RECQL5/GTF2F1/POLA1/TBPL1/RPAP2/TAF6L/RTF1/RPRD1A/POLR2B/POLR1C/CTR9/TAF5L/POLR3C/CDC73/GTF2H1/MNAT1/GTF2A2/POLR3E/POLR2A/KAT2A/POLR3H/POLR2H/TAF7/GTF2H4/TAF11/MCM3/GTF2H5/WDR61/RPRD1B/TAF13/GTF2H3/GTF2A1/PAF1/ERCC3/POLR2D/GTF2E1/CCNH/POLR3G/TBP/PEX2	46
CC	GO:0031970	organelle envelope lumen	45/6397	82/18678	9.85235794925935e-05	0.00110685083836211	0.000819949526698229	PARK7/GOLPH3/AK2/THEM4/TIMM9/GATM/SIRT5/PANK2/PNPT1/SDHAF3/CAPN2/ALOX5/COA7/NDUFS5/CEP89/DTYMK/COX17/LYN/PPOX/CACYBP/COA4/TRIAP1/DIABLO/NDUFB7/CHCHD4/AGK/STOML2/TIMM8A/MICU2/PINK1/COA6/TIMM23/TIMM8B/TIMM10/SUOX/ARL2BP/CIAPIN1/HTRA2/SOD1/CPOX/UQCC2/TUBB/CYCS/CHCHD7/NDUFA8	45
CC	GO:0030880	RNA polymerase complex	47/6397	87/18678	0.000116382470753088	0.00128128970996334	0.000949172964265356	TRRAP/MYO6/TERT/TAF3/SUPT3H/POLR3B/RPRD2/RECQL5/GTF2F1/POLA1/TBPL1/RPAP2/TAF6L/RTF1/RPRD1A/POLR2B/POLR1C/CTR9/TAF5L/POLR3C/CDC73/GTF2H1/MNAT1/GTF2A2/POLR3E/POLR2A/KAT2A/POLR3H/POLR2H/TAF7/GTF2H4/TAF11/MCM3/GTF2H5/WDR61/RPRD1B/TAF13/GTF2H3/GTF2A1/PAF1/ERCC3/POLR2D/GTF2E1/CCNH/POLR3G/TBP/PEX2	47
CC	GO:0018995	host	39/6397	69/18678	0.000120911174160663	0.00128128970996334	0.000949172964265356	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/TOP2A/SCO1/SEH1L/RANBP2/RPS27A/RAE1/NUP42/NUP188/NUP214/RAB29/TSG101/UBB/KPNA2/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	39
CC	GO:0043657	host cell	39/6397	69/18678	0.000120911174160663	0.00128128970996334	0.000949172964265356	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/TOP2A/SCO1/SEH1L/RANBP2/RPS27A/RAE1/NUP42/NUP188/NUP214/RAB29/TSG101/UBB/KPNA2/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	39
CC	GO:0010008	endosome membrane	197/6397	464/18678	0.000121178998995142	0.00128128970996334	0.000949172964265356	PIP5K1C/AP3D1/AP2A2/SPPL2B/STEAP2/TPCN2/VPS37B/SLC30A4/ZFYVE28/HGS/ABCA7/TMEM184A/MVB12B/TCIRG1/RABGEF1/BAIAP3/HSD17B6/PMEPA1/RABEP1/VAC14/PLEKHB2/TBC1D5/OSBPL9/ANKFY1/TMEM175/CLTA/TPCN1/WDR81/SLC38A9/PSD/RAB27A/CHMP6/ABHD17A/TFRC/SNX25/EGFR/ATP6V0E1/MCOLN1/KIF13A/PDIA3/SYT5/MREG/ABHD6/RAC1/IRAK1/INPP5B/CPTP/RAB35/RAB31/CHMP3/RNF13/STX12/WLS/CORO1C/EHD4/CD320/OSBPL11/RIPK1/BOK/RAB17/VPS53/PLD1/KIAA1324/SLC11A2/SLC11A1/CHMP4B/IKBKE/RAB4A/SORT1/EPS15/SNX27/SLC29A3/INPP5F/TMEM9B/VPS29/CD63/TBK1/TM9SF2/AMN/GNPNAT1/VPS33B/SPPL2A/ATP6V0A1/SNF8/PLIN3/ABCB6/MYO1B/TMEM163/SLC30A3/SPAST/APPL1/ARL8B/TMEM165/ANTXR2/ZFYVE16/SNX14/TAB1/NDRG1/ARC/TMEM9/BACE1/APPL2/VPS18/SCAMP5/SPHK1/ACAP1/STAM2/STEAP3/SNX4/MARCH3/KIAA0319/SNX10/VAMP3/RAB13/VPS45/VPS26A/ARHGAP32/ARHGAP1/SNX19/CYB561A3/PMEL/IRAK4/RAP2A/AP5M1/SNX6/RHOV/SH3GL3/RAB8A/CLIP3/FZD5/ANTXR1/RPS27A/SLA2/LZTR1/MARCH1/HLA-F/SNX13/STEAP1/STARD3NL/CHMP5/SLC9A6/VAMP7/CLCN4/ATP6V0D1/HPS6/RAB21/RAB15/PIKFYVE/AP5S1/DTX3L/ATP6V0B/YIPF1/MCOLN2/LEPROT/STAM/MARCH8/ZFYVE27/RAB11FIP2/WASHC2A/TSG101/VPS33A/NDFIP2/VPS36/AP1G2/CHMP4A/GGA2/VPS35/UBB/MMD/SLC6A4/ABCA5/RMC1/VPS4B/RAB27B/ATG9A/GRB14/EHD3/RAB22A/MYD88/DNAJC13/RAP2B/CHMP2B/SLC9B2/SNX18/FIG4/MAP3K7/DTNBP1/NAPEPLD/STEAP4/CHMP7/PLEKHF2/SNX16/ZDHHC2/CD274/MMGT1/WDR44/GRIPAP1	197
CC	GO:1904949	ATPase complex	49/6397	92/18678	0.000134459645043594	0.00138103211730669	0.00102306163729915	SMARCA4/EP400/TRRAP/SMARCC1/CHD5/SLC9A1/SS18L1/RB1/ARID1B/BPTF/SMARCA2/MBD3/DPF1/BAZ1A/INO80E/RUVBL2/YY1/RBBP4/TFPT/RFC1/HDAC1/UCHL5/YEATS4/INO80/ABCB6/ACTL6A/HDAC2/RUVBL1/USF1/SMARCA5/VCP/RBBP7/ATP1B1/NFRKB/MTA2/SMARCC2/SMARCD1/MCRS1/ATP12A/ABCD4/ATAD5/SS18/ABCG8/ACTR5/ATP1B3/RFC4/PHF10/ING3/CHRAC1	49
CC	GO:0016363	nuclear matrix	55/6397	106/18678	0.000135934866597733	0.00138103211730669	0.00102306163729915	MAEA/STAG1/PIAS4/LMNB1/DGKQ/SPTBN4/KRT8/UHRF1/MATR3/HNRNPM/CENPF/STAG2/DNMT3A/SATB2/PSMA6/RUVBL2/YY1/PSPC1/NUFIP1/ATXN3/HAT1/HNRNPA2B1/PAXIP1/NONO/POLA1/GFI1/ALOX5/YEATS4/CXXC1/RUVBL1/OGG1/CHMP1A/HNRNPU/SFPQ/SMC3/BLM/DCAF7/SMARCAD1/MYB/GHRHR/ERCC8/LRIF1/KIN/CFL2/PPIG/CAD/PRPF40A/GMCL1/PHF5A/MORC2/CENPW/SRPK1/RAD21/SMC1A/KIF4A	55
CC	GO:0031304	intrinsic component of mitochondrial inner membrane	24/6397	37/18678	0.00013829528852028	0.00138103211730669	0.00102306163729915	SPG7/APOO/CHCHD3/TMEM11/COX18/MCUB/PISD/MCUR1/DNAJC11/UQCC3/AFG3L2/SFXN1/PPOX/L2HGDH/SCO1/AGK/COA1/TIMM17A/TIMM23/COX11/COA3/TMEM177/MTLN/COQ2	24
CC	GO:0031305	integral component of mitochondrial inner membrane	24/6397	37/18678	0.00013829528852028	0.00138103211730669	0.00102306163729915	SPG7/APOO/CHCHD3/TMEM11/COX18/MCUB/PISD/MCUR1/DNAJC11/UQCC3/AFG3L2/SFXN1/PPOX/L2HGDH/SCO1/AGK/COA1/TIMM17A/TIMM23/COX11/COA3/TMEM177/MTLN/COQ2	24
CC	GO:1990391	DNA repair complex	20/6397	29/18678	0.000142747853712529	0.00140596858656587	0.00104153444814044	PRKDC/POLD1/ATM/MSH6/RCOR1/SLX4/LIG4/SWSAP1/ERCC5/XRCC1/XRCC5/XRCC6/ATP23/ZSWIM7/DCLRE1C/ERCC8/KDM1A/XPC/XRCC4/PAXX	20
CC	GO:0043601	nuclear replisome	14/6397	18/18678	0.000200156265141203	0.00194476154914223	0.00144066956132929	TONSL/POLD3/RPA3/CDC5L/POLA1/ERCC5/RPA1/MCM3/PURA/BCAS2/RPA2/SMARCAL1/PURB/XPA	14
CC	GO:0070603	SWI/SNF superfamily-type complex	38/6397	68/18678	0.0002029776969018	0.00194587952096526	0.00144149774922542	SMARCA4/EP400/TRRAP/SMARCC1/CHD5/SS18L1/RB1/ARID1B/BPTF/SMARCA2/MBD3/DPF1/BAZ1A/INO80E/RUVBL2/YY1/RBBP4/TFPT/HDAC1/UCHL5/YEATS4/INO80/ACTL6A/HDAC2/RUVBL1/USF1/SMARCA5/RBBP7/NFRKB/MTA2/SMARCC2/SMARCD1/MCRS1/SS18/ACTR5/PHF10/ING3/CHRAC1	38
CC	GO:0000315	organellar large ribosomal subunit	32/6397	55/18678	0.000234279740125899	0.00218762510585093	0.00162058166102126	NSUN4/MRPL34/MRPL33/MRPL20/MRPL54/MPV17L2/MRPL45/MRPL11/MRPL14/MRPL21/MRPL49/MRPL16/MRPL42/MRPL36/MALSU1/MRPL13/MRPL15/MRPL27/MRPL47/MRPL24/MRPL17/MRPL51/MRPL52/MRPL46/MRPL44/MRPL35/MRPL30/MRPL39/MRPL22/MRPL18/MRPL32/MRPL50	32
CC	GO:0005762	mitochondrial large ribosomal subunit	32/6397	55/18678	0.000234279740125899	0.00218762510585093	0.00162058166102126	NSUN4/MRPL34/MRPL33/MRPL20/MRPL54/MPV17L2/MRPL45/MRPL11/MRPL14/MRPL21/MRPL49/MRPL16/MRPL42/MRPL36/MALSU1/MRPL13/MRPL15/MRPL27/MRPL47/MRPL24/MRPL17/MRPL51/MRPL52/MRPL46/MRPL44/MRPL35/MRPL30/MRPL39/MRPL22/MRPL18/MRPL32/MRPL50	32
CC	GO:1905369	endopeptidase complex	35/6397	62/18678	0.000274393117179487	0.00252934168271861	0.00187372358020001	PSME4/TXNL1/PSMA1/UBE3C/ADRM1/PSMA6/WFS1/PSMD13/USP14/PSMC2/PSMA5/UCHL5/IDE/PSMA3/UBE3A/PSMD12/PSME3/PSMD1/PSMD14/PSMB9/ZFAND2A/PSMD5/VCP/PSMB7/PSMC3/PSMC6/PSMB5/PSMA4/PSMD3/HTRA2/PSMA7/PSMD2/PSMD6/PSMB8/PSMB1	35
CC	GO:0005684	U2-type spliceosomal complex	41/6397	76/18678	0.000322316375347779	0.00293348701107662	0.00217311240407696	SNRNP40/LSM4/PRPF6/DHX15/SNRPD1/TXNL4A/U2AF2/MFAP1/SNIP1/RBM8A/SART1/CDC5L/LSM5/AQR/PRPF38A/SF3A3/WBP4/SNRPA1/CWC25/SNRPG/SNRPB/DHX16/SNRPC/PPIL1/LSM2/LSM8/PRPF4/SMU1/BCAS2/SNRPE/SF3B4/EIF4A3/GCFC2/CWC22/SNRPB2/CRNKL1/PHF5A/SNRPD3/LSM6/SF3B5/RBMX2	41
CC	GO:0035097	histone methyltransferase complex	36/6397	65/18678	0.000374319301946443	0.00336419472624366	0.00249217851032763	MGA/PHF20/WDR82/HCFC1/BPTF/WDR5/DPY30/MAX/RUVBL2/PHF19/RBBP4/CBX5/TRIM37/SUZ12/PAXIP1/RNF2/EED/CXXC1/E2F6/HDAC2/ASH2L/RUVBL1/USF1/HCFC2/PRMT5/SENP3/ZNF335/TAF7/LAS1L/RBBP7/RBBP5/MCRS1/PAGR1/EPOP/EZH2/TEX10	36
CC	GO:0000502	proteasome complex	34/6397	61/18678	0.000460645365759252	0.00408893849359139	0.00302906504319924	PSME4/TXNL1/PSMA1/UBE3C/ADRM1/PSMA6/WFS1/PSMD13/USP14/PSMC2/PSMA5/UCHL5/IDE/PSMA3/UBE3A/PSMD12/PSME3/PSMD1/PSMD14/PSMB9/ZFAND2A/PSMD5/VCP/PSMB7/PSMC3/PSMC6/PSMB5/PSMA4/PSMD3/PSMA7/PSMD2/PSMD6/PSMB8/PSMB1	34
CC	GO:0071013	catalytic step 2 spliceosome	43/6397	82/18678	0.000523454904312084	0.00447696824888303	0.00331651553171044	HNRNPF/SNRNP40/MTREX/HNRNPM/PRPF6/RBMX/HNRNPH1/SNRPD1/RBM8A/SART1/CDC5L/HNRNPA2B1/RALY/AQR/DDX23/DHX38/DDX5/SYNCRIP/HNRNPU/SF3A3/SNRPA1/PPIL3/SNRPG/HNRNPA3/SNRPB/PRPF4B/PPIL1/LSM2/BCAS2/SNRPE/PNN/SRSF1/ALYREF/EIF4A3/GPATCH1/CWC22/SNRPB2/CRNKL1/SNRPD3/FRG1/PPWD1/SLU7/HNRNPK	43
CC	GO:0005720	nuclear heterochromatin	21/6397	33/18678	0.000531610726851866	0.00447696824888303	0.00331651553171044	CENPA/DNMT3A/NCAPD3/CBX5/SUZ12/TNKS1BP1/RNF2/EED/H2AFZ/BEND3/TCP1/FOXC1/MPHOSPH8/EME1/TRIM28/H2AFY/RING1/HIST1H1B/HIST1H1E/CBX3/ESCO2	21
CC	GO:1902562	H4 histone acetyltransferase complex	21/6397	33/18678	0.000531610726851866	0.00447696824888303	0.00331651553171044	MEAF6/EP400/TRRAP/MORF4L1/HCFC1/WDR5/YEATS2/ZZZ3/RUVBL2/YEATS4/ACTL6A/RUVBL1/KAT2B/SGF29/KAT2A/KAT14/POLE4/MAP3K7/ING3/POLE3/MSL3	21
CC	GO:0071005	U2-type precatalytic spliceosome	28/6397	48/18678	0.000535492725179333	0.00447696824888303	0.00331651553171044	LSM4/PRPF6/SNRPD1/TXNL4A/MFAP1/SNIP1/SART1/LSM5/PRPF38A/SF3A3/WBP4/SNRPA1/SNRPG/SNRPB/DHX16/LSM2/LSM8/PRPF4/SMU1/SNRPE/SF3B4/CWC22/SNRPB2/PHF5A/SNRPD3/LSM6/SF3B5/RBMX2	28
CC	GO:0071011	precatalytic spliceosome	28/6397	48/18678	0.000535492725179333	0.00447696824888303	0.00331651553171044	LSM4/PRPF6/SNRPD1/TXNL4A/MFAP1/SNIP1/SART1/LSM5/PRPF38A/SF3A3/WBP4/SNRPA1/SNRPG/SNRPB/DHX16/LSM2/LSM8/PRPF4/SMU1/SNRPE/SF3B4/CWC22/SNRPB2/PHF5A/SNRPD3/LSM6/SF3B5/RBMX2	28
CC	GO:0016591	RNA polymerase II, holoenzyme	38/6397	71/18678	0.000645747756259501	0.00533669697414461	0.00395339824158872	TRRAP/MYO6/TAF3/SUPT3H/RPRD2/RECQL5/GTF2F1/TBPL1/RPAP2/TAF6L/RTF1/RPRD1A/POLR2B/CTR9/TAF5L/CDC73/GTF2H1/MNAT1/GTF2A2/POLR2A/KAT2A/POLR2H/TAF7/GTF2H4/TAF11/GTF2H5/WDR61/RPRD1B/TAF13/GTF2H3/GTF2A1/PAF1/ERCC3/POLR2D/GTF2E1/CCNH/TBP/PEX2	38
CC	GO:0005667	transcription factor complex	118/6397	270/18678	0.00073028666277976	0.00596677398339372	0.00442015611682486	ZFPM1/ZFHX3/BRF1/WWOX/TRRAP/HIPK2/GTF3C1/PRKDC/RB1/SKOR1/SNAPC4/RUNX1/TAF3/BORCS8-MEF2B/MEF2B/SUPT3H/CARM1/RUNX2/MAX/TBX2/MEIS1/SATB2/NAA15/VDR/PMF1/PARP1/ALX4/AHR/NPAS2/HOXA9/WWTR1/LEF1/MXD3/LHX3/RBM14/HNF1B/SMAD7/GTF2F1/PPARG/NONO/SMAD6/RARG/PITX1/MLXIPL/PBX3/HDAC1/CREG1/TBPL1/BARX2/TAF6L/TEAD1/TFDP1/ARNT2/SNAI3/HOXB13/SNF8/E2F6/GTF3C2/EPAS1/XRCC6/HCLS1/GTF3C6/ATF6B/SIX1/DMBX1/E2F3/FOXH1/TAF5L/HNRNPU/USF1/TAF1A/E2F2/SFPQ/GTF2H1/CDK4/NAA16/MNAT1/GSC/GTF2A2/KAT2A/CD3EAP/E2F1/RIOX2/GEMIN5/SUB1/TAF7/GTF2H4/TAF11/GCM1/GTF2H5/SCX/GTF3C5/HYAL2/HOXA11/PYGO2/KDM1A/TAF13/IVNS1ABP/MTA2/GTF2H3/CDK2/ARNTL2/KLF5/APEX1/GTF2A1/CBFB/CEBPA/TRIM28/ERCC3/MAFB/GTF2E1/ING2/GTF2H2C/HNRNPAB/CCNH/ABT1/TBP/BRF2	118
CC	GO:0030119	AP-type membrane coat adaptor complex	24/6397	40/18678	0.000754923967686291	0.00609876778389262	0.00451793645948271	AP2A2/AP4S1/AP5Z1/HIP1/AP3S2/TEPSIN/TBC1D5/PICALM/AP1G1/EPS15/VPS33B/AP4E1/AP1M1/VPS18/AP3M1/AP5M1/AP4M1/AP5S1/AP4B1/VPS33A/AP1G2/AFTPH/AP3S1/AP1S2	24
CC	GO:0000152	nuclear ubiquitin ligase complex	23/6397	38/18678	0.000816570542407668	0.00652349133323459	0.00483256952582784	BRCA1/ANAPC5/BABAM2/ANAPC2/ANAPC16/ANAPC7/CDC27/BARD1/ANAPC1/RNF2/BUB1B/ANAPC11/PCGF6/BMI1/ANAPC15/PHC1/CDC16/CBX2/UBE2C/ANAPC4/CBX7/RING1/BRCC3	23
CC	GO:0044441	ciliary part	173/6397	415/18678	0.000855937143742498	0.00676284402583358	0.00500988079506887	PRKAR1B/SEPTIN9/GNA11/CFAP74/CROCC/ATG7/PRKACB/AKT1/IFT140/CEP131/IQCE/DNAH8/PDE6B/WRAP73/DNAL1/WDR60/DDX6/C2CD3/DYNLL1/CENPJ/KIF7/RABEP2/FOPNL/SEPTIN2/ERC1/EYS/CENPF/ARMC4/GRK1/RAB27A/DNAH3/B9D1/ATG5/AK2/NEK8/EFHC1/IFT88/RPGRIP1/RPGRIP1L/GAS8/FBF1/SPAG16/MAPK15/ATP8A2/CDKL1/INPP5E/ATP2B4/EFCAB7/SPATA6/IFT81/TOGARAM1/IFT43/CDK10/KIF19/PRKAR2A/ARL13B/NEK4/WDR34/IFT74/ARFGEF2/TCTN2/TTLL6/DNALI1/EPS15/TMEM107/PIK3C3/CEP89/KLC3/TTC21B/PIK3R4/HYAL3/EZR/PEX6/ICK/GNAQ/DNAI1/ENTR1/CDC14A/TRAF3IP1/DHRS3/GPR161/DAAM1/SPATA7/PDE6G/IFT172/SSNA1/ABCA4/CPLANE2/ODF2L/CATSPERZ/SPA17/DZIP1/BBOF1/CCDC103/DRC3/RAB8A/CATSPERG/FAM161A/TMEM237/RSPH1/IQCB1/GNAT1/IFT122/CCDC66/BBS7/SCLT1/MAK/SMO/TTC26/CEP41/SEPTIN7/SEPTIN6/CDKL5/DNAH5/FANK1/USH1G/PROM2/TULP1/HSPB11/GPR157/TCTEX1D2/JADE1/PRKAR2B/AK8/OFD1/CEP170/CCSAP/GNAT2/GSTM3/SSX2IP/TCTN3/ARL3/CFAP43/BBIP1/CEP126/TMEM216/TTC8/MNS1/PMFBP1/DYNLL2/TUBG1/MKS1/DNAH17/SEPTIN4/B9D2/EHD3/CCDC88A/TTC30B/TMEM17/SPEF1/RABL2B/IFT27/CEP19/MAATS1/POC1A/SLC26A6/PKD2/SLC9B2/CC2D2A/LYAR/CLTB/TBCC/LCA5/IFT22/NAPEPLD/C8orf37/TMEM67/CNGB3/CNTRL/CEP78/SPACA9/CFAP157/RP2	173
CC	GO:0032587	ruffle membrane	46/6397	91/18678	0.000966215587550856	0.0075511848635768	0.00559387971739969	PIP5K1C/SPATA13/WWC1/MYO6/MYO1C/HIP1R/ABCA7/ARHGEF4/TIAM1/ARHGAP45/PDE4A/LCP1/KSR1/PSD/DIAPH1/THEM4/EPS8/NF2/CLASP2/RAC1/CORO1C/ARF4/PDE9A/ITGB1/TIRAP/SH3YL1/PSD4/FAM107A/EZR/MTMR9/EPS8L2/KANK1/APPL2/PLEKHA1/C2CD5/NME1/FAP/FERMT1/CDKL5/APC/PLEKHO1/ITGAV/IFIT5/MTMR6/PDXP/DDX58	46
CC	GO:0000790	nuclear chromatin	132/6397	309/18678	0.00111003121387246	0.00844726215779268	0.0062576892640994	NACC2/SMARCA4/EP400/NCOR1/TRRAP/SMARCC1/CHD5/NFATC2/GATA3/UHRF1/SS18L1/MORF4L1/RB1/ARID1B/BPTF/APTX/RBMX/NCOA1/CENPA/RUNX2/NASP/MAX/MSH6/SMARCA2/AR/DNMT3A/MBD3/DPF1/DHX9/BAZ1A/TIPIN/SLX4/INO80E/RUVBL2/CHAF1B/YY1/GATA5/HIRA/RBBP4/MUC1/NCAPD3/CBX5/NUFIP1/SUZ12/TFPT/HAT1/TNKS1BP1/RARG/HDAC1/STAT6/NUCKS1/DFFB/UCHL5/RNF2/EED/CPSF6/YEATS4/INO80/RAD51/XRCC1/TTC21B/RIF1/ACTL6A/HIST1H4H/HDAC2/CCAR2/MYC/ASH2L/RUVBL1/SIRT7/FOXH1/USF1/H3F3A/DFFA/SUDS3/HIST4H4/POU4F1/E2F4/KAT2A/MBD2/CHAF1A/STAT1/E2F1/GABPA/H2AFZ/SMARCA5/BEND3/ASF1A/TCP1/HIST1H3E/SWI5/RBBP7/CBX7/FOXC1/KDM1A/TRNP1/TARDBP/NFRKB/MTA2/CDCA5/SMARCC2/SMARCD1/RAD51AP1/TIMELESS/DDX11/MCRS1/MPHOSPH8/EME1/SS18/TRIM28/ASF1B/COPS9/ACTR5/NRIP1/EOMES/ING2/H2AFY/POLR3G/RING1/HIST1H4J/HIST1H1B/KLHDC3/PHF10/HIST1H1E/TBP/CITED2/ING3/CBX3/EZH2/CHRAC1/ESCO2/HNRNPK	132
CC	GO:0035770	ribonucleoprotein granule	85/6397	188/18678	0.00113514877420432	0.00844726215779268	0.0062576892640994	RPTOR/AGO2/ELAVL1/YTHDF2/DDX6/BTBD1/LARP4B/CAPRIN1/RBPMS/KPNB1/G3BP2/JAKMIP1/SYNE1/TNRC6A/SYMPK/NANOS3/DHX9/PSMA6/KHSRP/DHX30/RAC1/DIS3L2/PATL1/LARP4/LIG4/CARHSP1/POLI/CNOT3/DDX1/DHX36/PSMC2/DDX3X/CIRBP/MCRIP2/ROCK1/TDRD1/BARD1/GHR/G3BP1/EIF2S1/ROCK2/FASTKD5/EIF4E/DCP2/RC3H2/MEX3A/TOP1/DYRK3/TAF5L/HNRNPU/TDRKH/CHTOP/RBM4/TRIM5/SARNP/EXD1/EDC4/CNOT9/FASTKD2/TIA1/HNRNPA3/GRSF1/VCP/NCL/AJUBA/PRKAA2/TSTD1/HENMT1/AGO4/UHMK1/TARDBP/UPF2/TIAL1/PSMC3/TRIM21/EID1/PSMA4/DDX28/YTHDC2/NSUN2/TUBB/TDRD7/HNRNPK/CDK9/FMR1	85
CC	GO:0000794	condensed nuclear chromosome	39/6397	75/18678	0.00115136535669497	0.00844726215779268	0.0062576892640994	UBE2I/SS18L1/BRCA1/CENPA/PMF1/HSPA2/SYCP2L/C14orf39/NCAPD3/SYCP3/CCDC155/NOL6/INCENP/RAD51/CHMP1A/SYCE1/SMC3/CHEK1/BRCA2/MLH3/BLM/SYCP2/RSPH1/TOPBP1/MLH1/STAG3/RRS1/SUV39H1/SYCE2/WAPL/H2AFX/TUBG1/P3H4/NDC80/NIFK/BUB1/SGO1/RAD21/SMC1A	39
CC	GO:0044215	other organism	39/6397	75/18678	0.00115136535669497	0.00844726215779268	0.0062576892640994	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/TOP2A/SCO1/SEH1L/RANBP2/RPS27A/RAE1/NUP42/NUP188/NUP214/RAB29/TSG101/UBB/KPNA2/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	39
CC	GO:0044216	other organism cell	39/6397	75/18678	0.00115136535669497	0.00844726215779268	0.0062576892640994	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/TOP2A/SCO1/SEH1L/RANBP2/RPS27A/RAE1/NUP42/NUP188/NUP214/RAB29/TSG101/UBB/KPNA2/NUP35/NUP50/TOP2B/NUP54/DYNLT1/AQP1/FMR1	39
